Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
222,1725476758868,04/09/2024 19:05:58,1725455158868,-6,04/09/2024 07:05:58,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,37,image,Screen 1,l8m57c,1,response,8,1765,3113.2000000000116,3115.5,1765,3113.2000000000116,3115.5,1,1765,1350.5,0,,Slider,Slider,4,object-51,image,2071,3ed4c65eb4ba874e455ada92d56a3ff9.jpg,target,,J,,filler,
223,1725476758873,04/09/2024 19:05:58,1725455158873,-6,04/09/2024 07:05:58,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,37,image,Screen 2,7vpf45,2,info,,7.400000023830216,0,7.400000023830216,7.400000023830216,0,7.400000023830216,1,7.400000023830216,0,0,,Slider,Slider,4,object-78,image,2071,3ed4c65eb4ba874e455ada92d56a3ff9.jpg,target,,J,,filler,
224,1725476760798,04/09/2024 19:06:00,1725455160798,-6,04/09/2024 07:06:00,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,37,image,Screen 2,7vpf45,2,continue,,1933.0000000178698,1931.2000000000116,1933.0000000178698,1933.0000000178698,1931.2000000000116,1933.0000000178698,1,1933.0000000178698,0,0,,Click To Continue,Continue Button,7,object-82,image,2071,3ed4c65eb4ba874e455ada92d56a3ff9.jpg,target,,J,,filler,
225,1725476760799,04/09/2024 19:06:00,1725455160799,-6,04/09/2024 07:06:00,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,37,image,Screen 2,7vpf45,2,response,,1933.4000000238302,1931.2000000000116,1933.4000000238302,1933.4000000238302,1931.2000000000116,1933.4000000238302,1,1933.4000000238302,0,0,,Slider,Slider,4,object-78,image,2071,3ed4c65eb4ba874e455ada92d56a3ff9.jpg,target,,J,,filler,
226,1725476760807,04/09/2024 19:06:00,1725455160807,-6,04/09/2024 07:06:00,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,38,image,Screen 1,l8m57c,1,info,,10.400000011897646,0,10.400000011897646,10.400000011897646,0,10.400000011897646,1,10.400000011897646,0,0,,Slider,Slider,4,object-51,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,,F,,target,
227,1725476765184,04/09/2024 19:06:05,1725455165184,-6,04/09/2024 07:06:05,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,38,image,Screen 1,l8m57c,1,continue,,4387.599999999977,4378.799999999988,4387.599999999977,4387.599999999977,4378.799999999988,4387.599999999977,1,4387.599999999977,0,0,,Click To Continue,Continue Button,7,object-69,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,,F,,target,
228,1725476765185,04/09/2024 19:06:05,1725455165185,-6,04/09/2024 07:06:05,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,38,image,Screen 1,l8m57c,1,response,3,2697,4378.799999999988,4388.599999999977,2697,4378.799999999988,4388.599999999977,1,2697,1691.5999999999767,0,,Slider,Slider,4,object-51,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,,F,,target,
229,1725476765188,04/09/2024 19:06:05,1725455165188,-6,04/09/2024 07:06:05,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,38,image,Screen 2,7vpf45,2,info,,12.500000017869752,0,12.500000017869752,12.500000017869752,0,12.500000017869752,1,12.500000017869752,0,0,,Slider,Slider,4,object-78,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,,F,,target,
230,1725476768055,04/09/2024 19:06:08,1725455168055,-6,04/09/2024 07:06:08,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,38,image,Screen 2,7vpf45,2,continue,,2879.2999999999884,2863.2999999999884,2879.2999999999884,2879.2999999999884,2863.2999999999884,2879.2999999999884,1,2879.2999999999884,0,0,,Click To Continue,Continue Button,7,object-82,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,,F,,target,
231,1725476768058,04/09/2024 19:06:08,1725455168058,-6,04/09/2024 07:06:08,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,38,image,Screen 2,7vpf45,2,response,3,1098.899999999965,2863.2999999999884,2879.7000000000116,1098.899999999965,2863.2999999999884,2879.7000000000116,1,1098.899999999965,1780.8000000000466,0,,Slider,Slider,4,object-78,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,,F,,target,
232,1725476768066,04/09/2024 19:06:08,1725455168066,-6,04/09/2024 07:06:08,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,39,image,Screen 1,l8m57c,1,info,,16.400000000023283,0,16.400000000023283,16.400000000023283,0,16.400000000023283,1,16.400000000023283,0,0,,Slider,Slider,4,object-51,image,263,a3c07962576e26bf069a586249b4729d.jpg,target,,J,,filler,
233,1725476772446,04/09/2024 19:06:12,1725455172446,-6,04/09/2024 07:06:12,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,39,image,Screen 1,l8m57c,1,continue,,4408.300000011921,4395.400000000023,4408.300000011921,4408.300000011921,4395.400000000023,4408.300000011921,1,4408.300000011921,0,0,,Click To Continue,Continue Button,7,object-69,image,263,a3c07962576e26bf069a586249b4729d.jpg,target,,J,,filler,
234,1725476772447,04/09/2024 19:06:12,1725455172447,-6,04/09/2024 07:06:12,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,39,image,Screen 1,l8m57c,1,response,5,2064.5,4395.400000000023,4408.5,2064.5,4395.400000000023,4408.5,1,2064.5,2344,0,,Slider,Slider,4,object-51,image,263,a3c07962576e26bf069a586249b4729d.jpg,target,,J,,filler,
235,1725476772449,04/09/2024 19:06:12,1725455172449,-6,04/09/2024 07:06:12,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,39,image,Screen 2,7vpf45,2,info,,15.500000005937181,0,15.500000005937181,15.500000005937181,0,15.500000005937181,1,15.500000005937181,0,0,,Slider,Slider,4,object-78,image,263,a3c07962576e26bf069a586249b4729d.jpg,target,,J,,filler,
236,1725476774999,04/09/2024 19:06:14,1725455174999,-6,04/09/2024 07:06:14,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,39,image,Screen 2,7vpf45,2,continue,,2565.0999999999767,2563.5999999999767,2565.0999999999767,2565.0999999999767,2563.5999999999767,2565.0999999999767,1,2565.0999999999767,0,0,,Click To Continue,Continue Button,7,object-82,image,263,a3c07962576e26bf069a586249b4729d.jpg,target,,J,,filler,
237,1725476774999,04/09/2024 19:06:14,1725455174999,-6,04/09/2024 07:06:14,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,39,image,Screen 2,7vpf45,2,response,5,1015.5,2563.5999999999767,2565.800000017858,1015.5,2563.5999999999767,2565.800000017858,1,1015.5,1550.300000017858,0,,Slider,Slider,4,object-78,image,263,a3c07962576e26bf069a586249b4729d.jpg,target,,J,,filler,
238,1725476775015,04/09/2024 19:06:15,1725455175015,-6,04/09/2024 07:06:15,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,40,image,Screen 1,l8m57c,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Slider,4,object-51,image,375,05e0ccb29e66f0205468594900a6183c.jpg,target,,J,,filler,
239,1725476778570,04/09/2024 19:06:18,1725455178570,-6,04/09/2024 07:06:18,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,40,image,Screen 1,l8m57c,1,continue,,3573.2000000178814,3562.7999999999884,3573.2000000178814,3573.2000000178814,3562.7999999999884,3573.2000000178814,1,3573.2000000178814,0,0,,Click To Continue,Continue Button,7,object-69,image,375,05e0ccb29e66f0205468594900a6183c.jpg,target,,J,,filler,
240,1725476778573,04/09/2024 19:06:18,1725455178573,-6,04/09/2024 07:06:18,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,40,image,Screen 1,l8m57c,1,response,9,2164.2999999999884,3562.7999999999884,3576.2000000178814,2164.2999999999884,3562.7999999999884,3576.2000000178814,1,2164.2999999999884,1411.900000017893,0,,Slider,Slider,4,object-51,image,375,05e0ccb29e66f0205468594900a6183c.jpg,target,,J,,filler,
241,1725476778576,04/09/2024 19:06:18,1725455178576,-6,04/09/2024 07:06:18,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,40,image,Screen 2,7vpf45,2,info,,15.900000017893035,0,15.900000017893035,15.900000017893035,0,15.900000017893035,1,15.900000017893035,0,0,,Slider,Slider,4,object-78,image,375,05e0ccb29e66f0205468594900a6183c.jpg,target,,J,,filler,
242,1725476780791,04/09/2024 19:06:20,1725455180791,-6,04/09/2024 07:06:20,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,40,image,Screen 2,7vpf45,2,continue,,2231.5000000119326,2231,2231.5000000119326,2231.5000000119326,2231,2231.5000000119326,1,2231.5000000119326,0,0,,Click To Continue,Continue Button,7,object-82,image,375,05e0ccb29e66f0205468594900a6183c.jpg,target,,J,,filler,
243,1725476780792,04/09/2024 19:06:20,1725455180792,-6,04/09/2024 07:06:20,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,40,image,Screen 2,7vpf45,2,response,6,1049.2000000000116,2231,2231.7000000000116,1049.2000000000116,2231,2231.7000000000116,1,1049.2000000000116,1182.5,0,,Slider,Slider,4,object-78,image,375,05e0ccb29e66f0205468594900a6183c.jpg,target,,J,,filler,
244,1725476780800,04/09/2024 19:06:20,1725455180800,-6,04/09/2024 07:06:20,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,41,image,Screen 1,l8m57c,1,info,,9.700000000011642,0,9.700000000011642,9.700000000011642,0,9.700000000011642,1,9.700000000011642,0,0,,Slider,Slider,4,object-51,image,39,Landscapes_076_h.jpg,target,,F,,target,
245,1725476784215,04/09/2024 19:06:24,1725455184215,-6,04/09/2024 07:06:24,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,41,image,Screen 1,l8m57c,1,continue,,3423.600000005972,3412.7000000000116,3423.600000005972,3423.600000005972,3412.7000000000116,3423.600000005972,1,3423.600000005972,0,0,,Click To Continue,Continue Button,7,object-69,image,39,Landscapes_076_h.jpg,target,,F,,target,
246,1725476784215,04/09/2024 19:06:24,1725455184215,-6,04/09/2024 07:06:24,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,41,image,Screen 1,l8m57c,1,response,3,1415.600000000035,3412.7000000000116,3424.0000000119326,1415.600000000035,3412.7000000000116,3424.0000000119326,1,1415.600000000035,2008.4000000118976,0,,Slider,Slider,4,object-51,image,39,Landscapes_076_h.jpg,target,,F,,target,
247,1725476784217,04/09/2024 19:06:24,1725455184217,-6,04/09/2024 07:06:24,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,41,image,Screen 2,7vpf45,2,info,,13.5,0,13.5,13.5,0,13.5,1,13.5,0,0,,Slider,Slider,4,object-78,image,39,Landscapes_076_h.jpg,target,,F,,target,
248,1725476786277,04/09/2024 19:06:26,1725455186277,-6,04/09/2024 07:06:26,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,41,image,Screen 2,7vpf45,2,continue,,2073.4000000059605,2064.7000000000116,2073.4000000059605,2073.4000000059605,2064.7000000000116,2073.4000000059605,1,2073.4000000059605,0,0,,Click To Continue,Continue Button,7,object-82,image,39,Landscapes_076_h.jpg,target,,F,,target,
249,1725476786277,04/09/2024 19:06:26,1725455186277,-6,04/09/2024 07:06:26,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,41,image,Screen 2,7vpf45,2,response,4,1048.9000000000233,2064.7000000000116,2073.7000000178814,1048.9000000000233,2064.7000000000116,2073.7000000178814,1,1048.9000000000233,1024.800000017858,0,,Slider,Slider,4,object-78,image,39,Landscapes_076_h.jpg,target,,F,,target,
250,1725476786284,04/09/2024 19:06:26,1725455186284,-6,04/09/2024 07:06:26,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,42,image,Screen 1,l8m57c,1,info,,15.900000023830216,0,15.900000023830216,15.900000023830216,0,15.900000023830216,1,15.900000023830216,0,0,,Slider,Slider,4,object-51,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,,F,,target,
251,1725476789832,04/09/2024 19:06:29,1725455189832,-6,04/09/2024 07:06:29,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,42,image,Screen 1,l8m57c,1,continue,,3563.6000000119093,3562.5,3563.6000000119093,3563.6000000119093,3562.5,3563.6000000119093,1,3563.6000000119093,0,0,,Click To Continue,Continue Button,7,object-69,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,,F,,target,
252,1725476789835,04/09/2024 19:06:29,1725455189835,-6,04/09/2024 07:06:29,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,42,image,Screen 1,l8m57c,1,response,7,1847.899999999965,3562.5,3566.2999999999884,1847.899999999965,3562.5,3566.2999999999884,1,1847.899999999965,1718.4000000000233,0,,Slider,Slider,4,object-51,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,,F,,target,
253,1725476789838,04/09/2024 19:06:29,1725455189838,-6,04/09/2024 07:06:29,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,42,image,Screen 2,7vpf45,2,info,,6.700000005948823,0,6.700000005948823,6.700000005948823,0,6.700000005948823,1,6.700000005948823,0,0,,Slider,Slider,4,object-78,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,,F,,target,
254,1725476793643,04/09/2024 19:06:33,1725455193643,-6,04/09/2024 07:06:33,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,42,image,Screen 2,7vpf45,2,continue,,3812.29999999993,3795.899999999965,3812.29999999993,3812.29999999993,3795.899999999965,3812.29999999993,1,3812.29999999993,0,0,,Click To Continue,Continue Button,7,object-82,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,,F,,target,
255,1725476793643,04/09/2024 19:06:33,1725455193643,-6,04/09/2024 07:06:33,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,42,image,Screen 2,7vpf45,2,response,5,1048.899999999965,3795.899999999965,3812.29999999993,1048.899999999965,3795.899999999965,3812.29999999993,1,1048.899999999965,2763.399999999965,0,,Slider,Slider,4,object-78,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,,F,,target,
256,1725476793650,04/09/2024 19:06:33,1725455193650,-6,04/09/2024 07:06:33,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,43,image,Screen 1,l8m57c,1,info,,16.399999999965075,0,16.399999999965075,16.399999999965075,0,16.399999999965075,1,16.399999999965075,0,0,,Slider,Slider,4,object-51,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,,J,,filler,
257,1725476797448,04/09/2024 19:06:37,1725455197448,-6,04/09/2024 07:06:37,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,43,image,Screen 1,l8m57c,1,continue,,3820.9000000000233,3812.600000000035,3820.9000000000233,3820.9000000000233,3812.600000000035,3820.9000000000233,1,3820.9000000000233,0,0,,Click To Continue,Continue Button,7,object-69,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,,J,,filler,
258,1725476797448,04/09/2024 19:06:37,1725455197448,-6,04/09/2024 07:06:37,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,43,image,Screen 1,l8m57c,1,response,9,2264.4000000000233,3812.600000000035,3821.1000000179047,2264.4000000000233,3812.600000000035,3821.1000000179047,1,2264.4000000000233,1556.7000000178814,0,,Slider,Slider,4,object-51,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,,J,,filler,
259,1725476797451,04/09/2024 19:06:37,1725455197451,-6,04/09/2024 07:06:37,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,43,image,Screen 2,7vpf45,2,info,,11.400000023830216,0,11.400000023830216,11.400000023830216,0,11.400000023830216,1,11.400000023830216,0,0,,Slider,Slider,4,object-78,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,,J,,filler,
